,goods_no,est_no,image,point_yn
942,1291619,13510524,/data/estimate/1291619_0/gallery_5fc7a9f6e3616.jpg,N
943,957234,13510526,/data/estimate/957234_0/gallery_5fc7a9fa04b10.jpg,N
944,957234,13510526,/data/estimate/957234_0/gallery_5fc7a9f94b1b7.jpg,N
945,1603549,13510528,/data/estimate/1603549_0/gallery_5fc7a9fb9fdf4.jpg,N
946,1643832,13510557,/data/estimate/1643832_0/gallery_5fc7aa2cf2821.jpg,N
947,571593,13510698,/data/estimate/571593_0/gallery_5fc7aae18cf8c.jpg,N
948,1442876,13510761,/data/estimate/1442876_0/gallery_5fc7ab316bb46.jpg,N
949,1430601,13510827,/data/estimate/1430601_0/gallery_5fc7ab95adde3.jpg,N
950,1491450,13510877,/data/estimate/1491450_0/gallery_5fc7abe0469a7.jpg,N
951,1687119,13511066,/data/estimate/1687119_0/gallery_5fc7acde71b85.jpg,N
952,913402,13511128,/data/estimate/913402_0/gallery_5fc7ad2e36c35.jpg,N
953,1687490,13511156,/data/estimate/1687490_0/gallery_5fc7ad4b8cb95.jpg,N
954,1211315,13511323,/data/estimate/1211315_0/gallery_5fc7ae3430f5c.jpg,N
955,1211315,13511323,/data/estimate/1211315_0/gallery_5fc7ae336bdb6.jpg,N
956,1078810,13511464,/data/estimate/1078810_0/gallery_5fc7aef5a2eac.jpg,N
957,1639232,13511481,/data/estimate/1639232_0/gallery_5fc7af073e5a1.jpg,N
958,1583546,13511584,/data/estimate/1583546_0/gallery_5fc7af87c34e0.jpg,N
959,1557508,13511783,/data/estimate/1557508_0/gallery_5fc7b09b3d0ab.jpg,N
960,1511295,13511901,/data/estimate/1511295_0/gallery_5fc7b157a7ae7.jpg,N
961,1639756,13511948,/data/estimate/1639756_0/gallery_5fc7b1a80c150.jpg,N
962,1118801,13512089,/data/estimate/1118801_0/gallery_5fc7b280281bf.jpg,N
963,948656,13512125,/data/estimate/948656_0/gallery_5fc7b2c0491d9.jpg,N
964,1599217,13512165,/data/estimate/1599217_0/gallery_5fc7b2fa158a4.jpg,N
965,1291189,13512169,/data/estimate/1291189_0/gallery_5fc7b301013f4.jpg,N
966,1283750,13512175,/data/estimate/1283750_0/gallery_5fc7b30e1de96.jpg,N
967,1632868,13512281,/data/estimate/1632868_0/gallery_5fc7b3dd6c851.jpg,N
968,1536384,13512432,/data/estimate/1536384_0/gallery_5fc7b4dcafac1.jpg,N
969,1024354,13512435,/data/estimate/1024354_0/gallery_5fc7b4e0e0048.jpg,N
970,1176333,13512531,/data/estimate/1176333_0/gallery_5fc7b58e56c14.jpg,N
971,1327045,13512590,/data/estimate/1327045_0/gallery_5fc7b5ed02999.jpg,N
972,1327045,13512590,/data/estimate/1327045_0/gallery_5fc7b5edeaea0.jpg,N
973,1327045,13512590,/data/estimate/1327045_0/gallery_5fc7b5ec50ce0.jpg,N
974,404474,13512622,/data/estimate/404474_0/gallery_5fc7b62524fa0.jpg,N
975,1602240,13512691,/data/estimate/1602240_0/gallery_5fc7b6a1bacd4.jpg,N
976,1303099,13512800,/data/estimate/1303099_0/gallery_5fc7b7993f3c1.jpg,N
977,1390766,13512873,/data/estimate/1390766_0/gallery_5fc7b83368a86.jpg,N
978,695334,13512913,/data/estimate/695334_0/gallery_5fc7b88500a77.jpg,N
979,1640863,13513006,/data/estimate/1640863_0/gallery_5fc7b95659d5e.jpg,N
980,1669572,13513110,/data/estimate/1669572_0/gallery_5fc7ba3034945.jpg,N
981,1386551,13513306,/data/estimate/1386551_0/gallery_5fc7bb86a9d5b.jpg,N
982,1531267,13513307,/data/estimate/1531267_0/gallery_5fc7bb8760dbb.jpg,N
983,1135284,13513332,/data/estimate/1135284_0/gallery_5fc7bbb955dc0.jpg,N
984,1134374,13513360,/data/estimate/1134374_0/gallery_5fc7bc036b8a0.jpg,N
985,836980,13513410,/data/estimate/836980_0/gallery_5fc7bc6ed28e2.jpg,N
986,248722,13513478,/data/estimate/248722_0/gallery_5fc7bcf4b3d59.jpg,N
987,1594351,13513493,/data/estimate/1594351_0/gallery_5fc7bd0a6e731.jpg,N
988,1136404,13513500,/data/estimate/1136404_0/gallery_5fc7bd2179e67.jpg,N
989,1505908,13513564,/data/estimate/1505908_0/gallery_5fc7bd989982f.jpg,N
990,1067420,13513624,/data/estimate/1067420_0/gallery_5fc7be2d74cc4.jpg,N
991,1191903,13513713,/data/estimate/1191903_0/gallery_5fc7beda8e85d.jpg,N
992,1218624,13513938,/data/estimate/1218624_0/gallery_5fc7c0f5d2f93.jpg,N
993,1315090,13513955,/data/estimate/1315090_0/gallery_5fc7c1278e2b0.jpg,N
994,1623089,13513974,/data/estimate/1623089_0/gallery_5fc7c15d713c8.jpg,N
995,1540556,13513995,/data/estimate/1540556_0/gallery_5fc7c1b05a297.jpg,N
996,1315206,13514020,/data/estimate/1315206_0/gallery_5fc7c1f1a7dc5.jpg,N
997,1037219,13514160,/data/estimate/1037219_0/gallery_5fc7c37b143d3.jpg,N
998,858911,13514165,/data/estimate/858911_0/gallery_5fc7c3864cded.jpg,N
999,1339555,13514264,/data/estimate/1339555_0/gallery_5fc7c4cb05eba.jpg,N
1000,1638839,13514350,/data/estimate/1638839_0/gallery_5fc7c5e7120b7.jpg,N
1001,1628257,13514432,/data/estimate/1628257_0/gallery_5fc7c6f67723f.jpg,N
1002,1525624,13514466,/data/estimate/1525624_0/gallery_5fc7c75c24d91.jpg,N
1003,1159809,13514497,/data/estimate/1159809_0/gallery_5fc7c7a774caa.jpg,N
1004,1687103,13514521,/data/estimate/1687103_0/gallery_5fc7c80a373f7.jpg,N
1005,1653870,13514588,/data/estimate/1653870_0/gallery_5fc7c8deaa19a.jpg,N
1006,1604978,13514645,/data/estimate/1604978_0/gallery_5fc7c985ddad2.jpg,N
1007,1259421,13514720,/data/estimate/1259421_0/gallery_5fc7cabaaeed9.jpg,N
1008,1602476,13514764,/data/estimate/1602476_0/gallery_5fc7cb86a1abb.jpg,N
1009,422995,13514767,/data/estimate/422995_0/gallery_5fc7cb8eb6759.jpg,N
1010,1402328,13514777,/data/estimate/1402328_0/gallery_5fc7cbb0f1f43.jpg,N
1011,594128,13514816,/data/estimate/594128_0/gallery_5fc7cc1e1bf14.jpg,N
1012,1673195,13514853,/data/estimate/1673195_0/gallery_5fc7ccaa13071.jpg,N
1013,449529,13514877,/data/estimate/449529_0/gallery_5fc7cd09155aa.jpg,N
1014,1661762,13514896,/data/estimate/1661762_0/gallery_5fc7cd3e29979.jpg,N
1015,734085,13514918,/data/estimate/734085_0/gallery_5fc7cd8072e36.jpg,N
1016,1661813,13514970,/data/estimate/1661813_0/gallery_5fc7ce1db28b2.jpg,N
1017,1651818,13514995,/data/estimate/1651818_0/gallery_5fc7ce6788bf6.jpg,N
1018,1557508,13515018,/data/estimate/1557508_0/gallery_5fc7ceab264a6.jpg,N
1019,606067,13515054,/data/estimate/606067_0/gallery_5fc7cf2bbb88d.jpg,N
1020,685410,13515076,/data/estimate/685410_0/gallery_5fc7cfb8110dc.jpg,N
1021,247051,13515117,/data/estimate/247051_0/gallery_5fc7d081cc7b9.jpg,N
1022,1439916,13515223,/data/estimate/1439916_0/gallery_5fc7d1f7a3994.jpg,N
1023,1542079,13515275,/data/estimate/1542079_0/gallery_5fc7d2b45d24b.jpg,N
1024,1564121,13515348,/data/estimate/1564121_0/gallery_5fc7d523a3690.jpg,N
1025,1144459,13515404,/data/estimate/1144459_0/gallery_5fc7d64630838.jpg,N
1026,1300049,13515441,/data/estimate/1300049_0/gallery_5fc7d6ba6cdd1.jpg,N
1027,1159065,13515457,/data/estimate/1159065_0/gallery_5fc7d6f54d80e.jpg,N
1028,1355919,13515511,/data/estimate/1355919_0/gallery_5fc7d7ea171a0.jpg,N
1029,1446855,13515667,/data/estimate/1446855_0/gallery_5fc7db82379d3.jpg,N
1030,1641569,13516034,/data/estimate/1641569_0/gallery_5fc7f9b4ec54a.jpg,N
1031,458080,13516037,/data/estimate/458080_0/gallery_5fc7f9ef2d92e.jpg,N
1032,1112365,13516038,/data/estimate/1112365_0/gallery_5fc7f9f3e5d70.jpg,N
1033,858911,13516077,/data/estimate/858911_0/gallery_5fc7fca2553e2.jpg,N
1034,978524,13516408,/data/estimate/978524_0/gallery_5fc80e038e47a.jpg,N
1035,995457,13516451,/data/estimate/995457_0/gallery_5fc80f5d0499f.jpg,N
1036,1470374,13516474,/data/estimate/1470374_0/gallery_5fc81020c429c.jpg,N
1037,1470374,13516474,/data/estimate/1470374_0/gallery_5fc81021a549d.jpg,N
1038,1154159,13516478,/data/estimate/1154159_0/gallery_5fc81032e214b.jpg,N
1039,1154159,13516478,/data/estimate/1154159_0/gallery_5fc8103237c87.jpg,N
1040,1547562,13516528,/data/estimate/1547562_0/gallery_5fc811d1cdb0d.jpg,N
1041,1547562,13516528,/data/estimate/1547562_0/gallery_5fc811d28e6ab.jpg,N
1042,1612608,13516588,/data/estimate/1612608_0/gallery_5fc8132c57958.jpg,N
1043,1612608,13516588,/data/estimate/1612608_0/gallery_5fc8132ba0cf8.jpg,N
1044,1166135,13516634,/data/estimate/1166135_0/gallery_5fc814069c58a.jpg,N
1045,1166135,13516634,/data/estimate/1166135_0/gallery_5fc8140778508.jpg,N
1046,1669643,13516657,/data/estimate/1669643_0/gallery_5fc814db2a83b.jpg,N
1047,1221497,13516809,/data/estimate/1221497_0/gallery_5fc818700d9d7.jpg,N
1048,996234,13516906,/data/estimate/996234_0/gallery_5fc81acfd30ab.jpg,N
1049,1609472,13516910,/data/estimate/1609472_0/gallery_5fc81ad962b6c.jpg,N
1050,1162127,13516911,/data/estimate/1162127_0/gallery_5fc81ae97ff77.jpg,N
1051,1246795,13516954,/data/estimate/1246795_0/gallery_5fc81bfc6a131.jpg,N
1052,1582573,13516959,/data/estimate/1582573_0/gallery_5fc81c200ee70.jpg,N
1053,1224998,13517209,/data/estimate/1224998_0/gallery_5fc820bc68505.jpg,N
1054,1125753,13517226,/data/estimate/1125753_0/gallery_5fc82100b65c0.jpg,N
1055,1505906,13517642,/data/estimate/1505906_0/gallery_5fc82701170ec.jpg,N
1056,1558079,13517821,/data/estimate/1558079_0/gallery_5fc82967027f6.jpg,N
1057,1671836,13517892,/data/estimate/1671836_0/gallery_5fc82aa52f19a.jpg,N
1058,1671836,13517892,/data/estimate/1671836_0/gallery_5fc82aa5b4330.jpg,N
1059,1671836,13517892,/data/estimate/1671836_0/gallery_5fc82aa698251.jpg,N
1060,1515902,13517917,/data/estimate/1515902_0/gallery_5fc82b1863683.jpg,N
1061,1616703,13518012,/data/estimate/1616703_0/gallery_5fc82c5c42fb9.jpg,N
1062,1639556,13518024,/data/estimate/1639556_0/gallery_5fc82c87df012.jpg,N
1063,661269,13518080,/data/estimate/661269_0/gallery_5fc82d2c81be0.jpg,N
1064,661269,13518080,/data/estimate/661269_0/gallery_5fc82d2bae42e.jpg,N
1065,1525611,13518173,/data/estimate/1525611_0/gallery_5fc82e2e148ed.jpg,N
1066,1639556,13518253,/data/estimate/1639556_0/gallery_5fc82ef67c031.jpg,N
1067,1696931,13518466,/data/estimate/1696931_0/gallery_5fc83113ac0b4.jpg,N
1068,941203,13518494,/data/estimate/941203_0/gallery_5fc8317899c33.jpg,N
1069,1090587,13518650,/data/estimate/1090587_0/gallery_5fc83349a8d8a.jpg,N
1070,1625025,13518726,/data/estimate/1625025_0/gallery_5fc8341d300d6.jpg,N
1071,1688909,13518819,/data/estimate/1688909_0/gallery_5fc834e60b0b8.jpg,N
1072,1688909,13518819,/data/estimate/1688909_0/gallery_5fc834e7f2f2a.jpg,N
1073,1144989,13518894,/data/estimate/1144989_0/gallery_5fc8359b1a017.jpg,N
1074,1615822,13519016,/data/estimate/1615822_0/gallery_5fc8372d56a10.jpg,N
1075,1167367,13519032,/data/estimate/1167367_0/gallery_5fc8375bce8bd.jpg,N
1076,1476267,13519052,/data/estimate/1476267_0/gallery_5fc8378906e1c.jpg,N
1077,890136,13519058,/data/estimate/890136_0/gallery_5fc8379544383.jpg,N
1078,890627,13519077,/data/estimate/890627_0/gallery_5fc837c81da49.jpg,N
1079,1524791,13519102,/data/estimate/1524791_0/gallery_5fc838105f1e7.jpg,N
1080,1129110,13519119,/data/estimate/1129110_0/gallery_5fc83824e3bc6.jpg,N
1081,1129110,13519119,/data/estimate/1129110_0/gallery_5fc83826e777f.jpg,N
1082,78382,13519217,/data/estimate/78382_0/gallery_5fc839183ba1c.jpg,N
1083,1565641,13519276,/data/estimate/1565641_0/gallery_5fc839bdd2c25.jpg,N
1084,659554,13519294,/data/estimate/659554_0/gallery_5fc839fe321c5.jpg,N
1085,1098861,13519377,/data/estimate/1098861_0/gallery_5fc83ab6429c5.jpg,N
1086,967320,13519384,/data/estimate/967320_0/gallery_5fc83acd18a0c.jpg,N
1087,1169740,13519394,/data/estimate/1169740_0/gallery_5fc83aeb37d89.jpg,N
1088,1515903,13519433,/data/estimate/1515903_0/gallery_5fc83b421638c.jpg,N
1089,1525608,13519633,/data/estimate/1525608_0/gallery_5fc83da15cb31.jpg,N
1090,890338,13519794,/data/estimate/890338_0/gallery_5fc83f34d46e9.jpg,N
1091,1579388,13519868,/data/estimate/1579388_0/gallery_5fc83fde9f40b.jpg,N
1092,1203773,13519942,/data/estimate/1203773_0/gallery_5fc84081a501b.jpg,N
1093,606067,13520019,/data/estimate/606067_0/gallery_5fc84111a45d5.jpg,N
1094,1176315,13520111,/data/estimate/1176315_0/gallery_5fc84299162f7.jpg,N
1095,1467955,13520118,/data/estimate/1467955_0/gallery_5fc841bde0394.jpg,N
1096,1525635,13520135,/data/estimate/1525635_0/gallery_5fc841d3d5ba1.jpg,N
1097,1236532,13520158,/data/estimate/1236532_0/gallery_5fc841fb4d439.jpg,N
1098,1236532,13520158,/data/estimate/1236532_0/gallery_5fc841fc12c13.jpg,N
1099,1130029,13520240,/data/estimate/1130029_0/gallery_5fc842a00aa84.jpg,N
1100,1139955,13520277,/data/estimate/1139955_0/gallery_5fc84300454bf.jpg,N
1101,449529,13520295,/data/estimate/449529_0/gallery_5fc8432b1745b.jpg,N
1102,1149329,13520303,/data/estimate/1149329_0/gallery_5fc8433a41a9a.jpg,N
1103,965239,13520324,/data/estimate/965239_0/gallery_5fc843676c636.jpg,N
1104,1640844,13520606,/data/estimate/1640844_0/gallery_5fc845e446ee8.jpg,N
1105,858911,13520621,/data/estimate/858911_0/gallery_5fc845f76d03a.jpg,N
1106,1254403,13520728,/data/estimate/1254403_0/gallery_5fc846a5ce650.jpg,N
1107,1159065,13520731,/data/estimate/1159065_0/gallery_5fc846abdb808.jpg,N
1108,1643372,13520762,/data/estimate/1643372_0/gallery_5fc846d1d50b5.jpg,N
1109,1667349,13520923,/data/estimate/1667349_0/gallery_5fc847e938773.jpg,N
1110,659554,13520933,/data/estimate/659554_0/gallery_5fc8480735963.jpg,N
1111,1603291,13520940,/data/estimate/1603291_0/gallery_5fc8480e39f61.jpg,N
1112,1603291,13520940,/data/estimate/1603291_0/gallery_5fc8480f30629.jpg,N
1113,1698787,13520942,/data/estimate/1698787_0/gallery_5fc848134df81.jpg,N
1114,1638839,13520967,/data/estimate/1638839_0/gallery_5fc8483e77462.jpg,N
1115,1260397,13521044,/data/estimate/1260397_0/gallery_5fc848ca06c44.jpg,N
1116,1612017,13521287,/data/estimate/1612017_0/gallery_5fc84aca71955.jpg,N
1117,668697,13521457,/data/estimate/668697_0/gallery_5fc84c1170f66.jpg,N
1118,668697,13521457,/data/estimate/668697_0/gallery_5fc84c125b801.jpg,N
1119,912315,13521467,/data/estimate/912315_0/gallery_5fc84c265de26.jpg,N
1120,1384261,13521470,/data/estimate/1384261_0/gallery_5fc84c277a60c.jpg,N
1121,640839,13521721,/data/estimate/640839_0/gallery_5fc84dd9c5ff2.jpg,N
1122,746154,13521788,/data/estimate/746154_0/gallery_5fc84e4e1fc3b.jpg,N
1123,1567130,13521850,/data/estimate/1567130_0/gallery_5fc84ec4afc34.jpg,N
1124,1548240,13522189,/data/estimate/1548240_0/gallery_5fc850cee3233.jpg,N
1125,1643839,13522315,/data/estimate/1643839_0/gallery_5fc851955351d.jpg,N
1126,938652,13522362,/data/estimate/938652_0/gallery_5fc851f8a7335.jpg,N
1127,1145311,13522402,/data/estimate/1145311_0/gallery_5fc8524747412.jpg,N
1128,938647,13522429,/data/estimate/938647_0/gallery_5fc8527a23b35.jpg,N
1129,1685855,13522506,/data/estimate/1685855_0/gallery_5fc853230db8e.jpg,N
1130,1674046,13522509,/data/estimate/1674046_0/gallery_5fc853285a466.jpg,N
1131,1582366,13522611,/data/estimate/1582366_0/gallery_5fc853df1a840.jpg,N
1132,1579379,13522655,/data/estimate/1579379_0/gallery_5fc85435b57f4.jpg,N
1133,933327,13522757,/data/estimate/933327_0/gallery_5fc854fd709e0.jpg,N
1134,1575622,13522766,/data/estimate/1575622_0/gallery_5fc8551401fa8.jpg,N
1135,1541897,13522909,/data/estimate/1541897_0/gallery_5fc8561c99433.jpg,N
1136,1144382,13522983,/data/estimate/1144382_0/gallery_5fc856af6b7be.jpg,N
1137,404474,13522984,/data/estimate/404474_0/gallery_5fc856afee2d7.jpg,N
1138,1336629,13523037,/data/estimate/1336629_0/gallery_5fc8572d9c83e.jpg,N
1139,869568,13523056,/data/estimate/869568_0/gallery_5fc85754b0f7f.jpg,N
1140,1451636,13523096,/data/estimate/1451636_0/gallery_5fc857a12befb.jpg,N
1141,1246381,13523132,/data/estimate/1246381_0/gallery_5fc857d7463cf.jpg,N
1142,1535333,13523199,/data/estimate/1535333_0/gallery_5fc858457daa4.jpg,N
1143,1035325,13523387,/data/estimate/1035325_0/gallery_5fc859677012a.jpg,N
1144,1148905,13523424,/data/estimate/1148905_0/gallery_5fc859a90b21d.jpg,N
1145,640855,13523443,/data/estimate/640855_0/gallery_5fc859d63b408.jpg,N
1146,371179,13523532,/data/estimate/371179_0/gallery_5fc85a8dcc8c9.jpg,N
1147,644037,13523537,/data/estimate/644037_0/gallery_5fc85a94503d0.jpg,N
1148,1149328,13523623,/data/estimate/1149328_0/gallery_5fc85b51b9173.jpg,N
1149,1687102,13523690,/data/estimate/1687102_0/gallery_5fc85bc2b3af2.jpg,N
1150,659554,13523758,/data/estimate/659554_0/gallery_5fc85c41063bc.jpg,N
1151,1595409,13523934,/data/estimate/1595409_0/gallery_5fc85daa643a3.jpg,N
1152,1670149,13523955,/data/estimate/1670149_0/gallery_5fc85dd8b0858.jpg,N
1153,1149329,13523980,/data/estimate/1149329_0/gallery_5fc85e06d2e5b.jpg,N
1154,1534523,13524018,/data/estimate/1534523_0/gallery_5fc85e48bdf32.jpg,N
1155,1639556,13524097,/data/estimate/1639556_0/gallery_5fc85eec924e0.jpg,N
1156,668527,13524149,/data/estimate/668527_0/gallery_5fc85f432f92a.jpg,N
1157,1227080,13524213,/data/estimate/1227080_0/gallery_5fc85fa31082d.jpg,N
1158,1227080,13524213,/data/estimate/1227080_0/gallery_5fc85fa3a3276.jpg,N
1159,835758,13524232,/data/estimate/835758_0/gallery_5fc85fc09de3f.jpg,N
1160,1548818,13524293,/data/estimate/1548818_0/gallery_5fc86021dc1f4.jpg,N
1161,1590000,13524304,/data/estimate/1590000_0/gallery_5fc86034335f9.jpg,N
1162,1227079,13524321,/data/estimate/1227079_0/gallery_5fc8605023df7.jpg,N
1163,1227079,13524321,/data/estimate/1227079_0/gallery_5fc86050bdafe.jpg,N
1164,1344921,13524380,/data/estimate/1344921_0/gallery_5fc860b1c8957.jpg,N
1165,1149328,13524450,/data/estimate/1149328_0/gallery_5fc86129c1118.jpg,N
1166,1704828,13524453,/data/estimate/1704828_0/gallery_5fc8612fa91f7.jpg,N
1167,1706458,13524484,/data/estimate/1706458_0/gallery_5fc8617018b13.jpg,N
1168,1149359,13524496,/data/estimate/1149359_0/gallery_5fc8618a7774c.jpg,N
1169,1540326,13524511,/data/estimate/1540326_0/gallery_5fc861a730a84.jpg,N
1170,998051,13524530,/data/estimate/998051_0/gallery_5fc861c91caaf.jpg,N
1171,645611,13524581,/data/estimate/645611_0/gallery_5fc8622e63997.jpg,N
1172,1089232,13524629,/data/estimate/1089232_0/gallery_5fc862823460d.jpg,N
1173,1227080,13524673,/data/estimate/1227080_0/gallery_5fc862cff25c6.jpg,N
1174,1227080,13524673,/data/estimate/1227080_0/gallery_5fc862d0911de.jpg,N
1175,1552078,13524697,/data/estimate/1552078_0/gallery_5fc862ecdd421.jpg,N
1176,1552078,13524697,/data/estimate/1552078_0/gallery_5fc862edbf9d6.jpg,N
1177,1552078,13524697,/data/estimate/1552078_0/gallery_5fc862eeafe73.jpg,N
1178,1089396,13524750,/data/estimate/1089396_0/gallery_5fc86341dbae4.jpg,N
1179,493252,13524833,/data/estimate/493252_0/gallery_5fc863dc265c4.jpg,N
1180,1190282,13524920,/data/estimate/1190282_0/gallery_5fc8646902140.jpg,N
1181,1568443,13524936,/data/estimate/1568443_0/gallery_5fc864802de68.jpg,N
1182,1577034,13525069,/data/estimate/1577034_0/gallery_5fc86569e4a7e.jpg,N
1183,903998,13525158,/data/estimate/903998_0/gallery_5fc865f672d1e.jpg,N
1184,1670847,13525189,/data/estimate/1670847_0/gallery_5fc8661f358af.jpg,N
1185,746159,13525197,/data/estimate/746159_0/gallery_5fc8662606602.jpg,N
1186,1545224,13525235,/data/estimate/1545224_0/gallery_5fc8665b75446.jpg,N
1187,1551778,13525278,/data/estimate/1551778_0/gallery_5fc866a00b62e.jpg,N
1188,1085522,13525381,/data/estimate/1085522_0/gallery_5fc8674179095.jpg,N
1189,472917,13525436,/data/estimate/472917_0/gallery_5fc867830c244.jpg,N
1190,1269616,13525464,/data/estimate/1269616_0/gallery_5fc867ab87478.jpg,N
1191,498611,13525501,/data/estimate/498611_0/gallery_5fc867e02f763.jpg,N
1192,1562130,13525569,/data/estimate/1562130_0/gallery_5fc86836905f3.jpg,N
1193,1638618,13525606,/data/estimate/1638618_0/gallery_5fc868630a20f.jpg,N
1194,909281,13525721,/data/estimate/909281_0/gallery_5fc8690e1ccb8.jpg,N
1195,1490957,13525840,/data/estimate/1490957_0/gallery_5fc869c8b9578.jpg,N
1196,1558255,13525936,/data/estimate/1558255_0/gallery_5fc86a7d9e51d.jpg,N
1197,1549818,13525943,/data/estimate/1549818_0/gallery_5fc86a8600184.jpg,N
1198,404474,13525992,/data/estimate/404474_0/gallery_5fc86ad01582b.jpg,N
1199,1662234,13526006,/data/estimate/1662234_0/gallery_5fc86c3361bfa.jpg,N
1200,1528790,13526061,/data/estimate/1528790_0/gallery_5fc86b46321b8.jpg,N
1201,1552069,13526087,/data/estimate/1552069_0/gallery_5fc86b7657523.jpg,N
1202,1204448,13526127,/data/estimate/1204448_0/gallery_5fc86bb775ec3.jpg,N
1203,276256,13526420,/data/estimate/276256_0/gallery_5fc86d5c318df.jpg,N
1204,411922,13526454,/data/estimate/411922_0/gallery_5fc86d936d278.jpg,N
1205,411922,13526454,/data/estimate/411922_0/gallery_5fc86d93eef70.jpg,N
1206,1339555,13526574,/data/estimate/1339555_0/gallery_5fc86e4f16d83.jpg,N
1207,1021359,13526580,/data/estimate/1021359_0/gallery_5fc86e584390d.jpg,N
1208,1639756,13526625,/data/estimate/1639756_0/gallery_5fc86e9fc8e71.jpg,N
1209,1567123,13526988,/data/estimate/1567123_0/gallery_5fc870ae30e29.jpg,N
1210,677786,13527098,/data/estimate/677786_0/gallery_5fc8714763bba.jpg,N
1211,677786,13527098,/data/estimate/677786_0/gallery_5fc871461a98c.jpg,N
1212,1692840,13527168,/data/estimate/1692840_0/gallery_5fc871aec2321.jpg,N
1213,1643827,13527248,/data/estimate/1643827_0/gallery_5fc87222b9e96.jpg,N
1214,1417652,13527307,/data/estimate/1417652_0/gallery_5fc8726a36bf1.jpg,N
1215,1568047,13527434,/data/estimate/1568047_0/gallery_5fc8732824951.jpg,N
1216,1568047,13527434,/data/estimate/1568047_0/gallery_5fc8732906dad.jpg,N
1217,1568047,13527434,/data/estimate/1568047_0/gallery_5fc8732a118a2.jpg,N
1218,1379231,13527457,/data/estimate/1379231_0/gallery_5fc873572777f.jpg,N
1219,1379270,13527517,/data/estimate/1379270_0/gallery_5fc873a839683.jpg,N
1220,1208839,13527558,/data/estimate/1208839_0/gallery_5fc873f34b926.jpg,N
1221,998051,13527568,/data/estimate/998051_0/gallery_5fc87408f2e9e.jpg,N
1222,447080,13527584,/data/estimate/447080_0/gallery_5fc8743055499.jpg,N
1223,1526983,13527655,/data/estimate/1526983_0/gallery_5fc874a75e6a2.jpg,N
1224,1272782,13527722,/data/estimate/1272782_0/gallery_5fc8750366bf8.jpg,N
1225,904474,13527856,/data/estimate/904474_0/gallery_5fc875e4aff2a.jpg,N
